rank,score,deferred,chapel,requirements,electives,elective_items,credits,free_days,early1,lunch_fail,dinner_fail,late,runs,holes
4603,122.685,LHP,-,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1806-01-00,STA2102-05-00 YCH1605-01-00,ME FREE,18.0,월금,1,1,0,1,5,2+2
4604,122.685,LHP,-,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1805-01-00,STA2102-05-00 YCH1605-01-00,ME FREE,18.0,월금,1,1,0,1,5,2+2
4605,122.685,LHP,-,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1805-01-00,STA2102-05-00 YCH1605-01-00,ME FREE,18.0,월금,1,1,0,1,5,2+2
4606,122.685,Lang,-,QRM1001-01-00 UIC1561-01-00 ASP2033-01-00 UIC2151-14-00,STA2102-05-00 ECO1002-04-00,ME FREE,18.0,월금,0,1,0,1,5,2
4607,122.67,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1401-03-00 UIC2151-14-00,STA2102-05-00 SED2104-01-00,ME FREE,18.0,월,0,0,0,3,,3+1+1
4608,122.635,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1805-01-00,STA2102-05-00 ISM1001-02-00,ME FREE,18.0,월금,1,1,0,2,8,1+3
4609,122.635,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1806-01-00,STA2102-05-00 ISM1001-02-00,ME FREE,18.0,월금,1,1,0,2,8,1+3
4610,122.635,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1805-01-00,STA2102-05-00 ISM1001-02-00,ME FREE,18.0,월금,1,1,0,2,8,1+3
4611,122.635,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1806-01-00,STA2102-05-00 ISM1001-02-00,ME FREE,18.0,월금,1,1,0,2,8,1+3
4612,122.635,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC1806-01-00,STA2102-05-00 YCB1101-13-00,ME FREE,18.0,월금,1,1,0,2,8,1+3
4613,122.635,SciRD,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 YCF1601-02-00,QRM2004-01-00 YCG1804-01-00,ME FREE,18.0,월수금,1,1,0,1,4+5,1+1
4614,122.635,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC1805-01-00,STA2102-05-00 YCB1101-13-00,ME FREE,18.0,월금,1,1,0,2,8,1+3
4615,122.635,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC1805-01-00,STA2102-05-00 YCB1101-13-00,ME FREE,18.0,월금,1,1,0,2,8,1+3
4616,122.635,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC1806-01-00,STA2102-05-00 YCB1101-43-00,ME FREE,18.0,월금,1,1,0,2,8,1+3
4617,122.635,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC1805-01-00,STA2102-05-00 YCB1101-43-00,ME FREE,18.0,월금,1,1,0,2,8,1+3
4618,122.635,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC1806-01-00,STA2102-05-00 YCB1101-13-00,ME FREE,18.0,월금,1,1,0,2,8,1+3
4619,122.635,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC1806-01-00,STA2102-05-00 YCB1101-43-00,ME FREE,18.0,월금,1,1,0,2,8,1+3
4620,122.635,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC1805-01-00,STA2102-05-00 YCB1101-43-00,ME FREE,18.0,월금,1,1,0,2,8,1+3
4621,122.635,SciRD,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 YCF1601-02-00,QRM2004-01-00 YCK1998-03-00,ME FREE,18.0,월금,1,1,0,1,4+5,1+1
4622,122.635,SciRD,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 YCF1601-02-00,QRM2004-01-00 YCG1853-01-00,ME FREE,18.0,월수금,1,1,0,1,4+5,1+1
4623,122.635,SciRD,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 YCF1601-02-00,STA2102-05-00 CTM1002-02-00,ME FREE,18.0,월금,1,1,0,1,4+5,1+1
4624,122.616,-,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC2151-04-00 UIC1805-01-00,STA2102-05-00,ME,18.0,금,1,1,0,1,6,2+1+4+1
4625,122.616,-,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC2151-10-00 UIC1806-01-00,STA2102-05-00,ME,18.0,금,1,1,0,1,6,2+1+4+1
4626,122.616,-,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC2151-10-00 UIC1806-01-00,STA2102-05-00,ME,18.0,금,1,1,0,1,6,2+1+4+1
4627,122.616,-,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC2151-04-00 UIC1806-01-00,STA2102-05-00,ME,18.0,금,1,1,0,1,6,2+1+4+1
4628,122.616,-,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC2151-04-00 UIC1805-01-00,STA2102-05-00,ME,18.0,금,1,1,0,1,6,2+1+4+1
4629,122.616,-,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC2151-10-00 UIC1805-01-00,STA2102-05-00,ME,18.0,금,1,1,0,1,6,2+1+4+1
4630,122.616,-,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC2151-04-00 UIC1806-01-00,STA2102-05-00,ME,18.0,금,1,1,0,1,6,2+1+4+1
4631,122.616,-,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC2151-10-00 UIC1805-01-00,STA2102-05-00,ME,18.0,금,1,1,0,1,6,2+1+4+1
4632,122.615,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 YCF1601-02-00,QRM2004-01-00 STA2102-05-00,ME ME,18.0,월금,2,2,0,0,4+5,1+2
4633,122.61,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 UIC1805-01-00,QRM2004-01-00 YCB1101-13-00,ME FREE,18.0,월금,2,1,0,1,6,1+1+3
4634,122.61,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 UIC1806-01-00,QRM2004-01-00 YCB1101-13-00,ME FREE,18.0,월금,2,1,0,1,6,1+1+3
4635,122.61,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 UIC1806-01-00,QRM2004-01-00 YCB1101-13-00,ME FREE,18.0,월금,2,1,0,1,6,1+1+3
4636,122.61,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 UIC1805-01-00,QRM2004-01-00 YCB1101-13-00,ME FREE,18.0,월금,2,1,0,1,6,1+1+3
4637,122.61,SciRD,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC1806-01-00,QRM2004-01-00 ATM2112-01-00,ME FREE,18.0,월금,2,1,0,1,6,1+1+3
4638,122.61,SciRD,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC1805-01-00,QRM2004-01-00 ATM2112-01-00,ME FREE,18.0,월금,2,1,0,1,6,1+1+3
4639,122.61,SciRD,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC1805-01-00,QRM2004-01-00 ATM2112-01-00,ME FREE,18.0,월금,2,1,0,1,6,1+1+3
4640,122.61,SciRD,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC1806-01-00,QRM2004-01-00 ATM2112-01-00,ME FREE,18.0,월금,2,1,0,1,6,1+1+3
4641,122.599,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1401-03-00 UIC2151-12-00,STA2102-05-00 YCH1202-01-00,ME FREE,18.0,월,1,0,0,1,,1+1
4642,122.56,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1501-04-00 UIC2151-14-00,QRM2004-01-00 BIZ1101-09-00,ME FREE,18.0,월금,1,1,0,1,6+5,1
4643,122.553,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-03-00 UIC2151-14-00,STA2102-05-00 CTM1002-02-00,ME FREE,18.0,금,0,1,0,1,7,2+1
4644,122.553,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1501-02-00 UIC2151-14-00,STA2102-05-00 CTM1002-02-00,ME FREE,18.0,금,0,1,0,1,7,2+1
4645,122.524,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC2151-12-00,QRM2004-01-00 QRM2102-01-00,ME ME,18.0,월,1,0,0,1,4,1+1+3
4646,122.524,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC2151-12-00,QRM2004-01-00 QRM2102-01-00,ME ME,18.0,월,1,0,0,1,4,1+3+1
4647,122.522,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC1751-01-00,STA2102-05-00 QRM3001-01-00,ME ME,18.0,월,0,0,0,1,,3+2+1+2
4648,122.51,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 UIC1806-01-00,STA2102-05-00 YCB1101-43-00,ME FREE,18.0,월금,2,1,0,1,5,1+3+2+1
4649,122.51,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 UIC1805-01-00,STA2102-05-00 SED2104-01-00,ME FREE,18.0,월금,2,1,0,2,5,1+2+1+1
4650,122.51,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 UIC1806-01-00,STA2102-05-00 SED2104-01-00,ME FREE,18.0,월금,2,1,0,2,5,1+2+1+1
4651,122.51,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 UIC1805-01-00,STA2102-05-00 YCB1101-43-00,ME FREE,18.0,월금,2,1,0,1,5,1+3+2+1
4652,122.51,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 UIC1805-01-00,STA2102-05-00 YCB1101-43-00,ME FREE,18.0,월금,2,1,0,1,5,1+3+2+1
4653,122.51,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 UIC1806-01-00,STA2102-05-00 YCB1101-43-00,ME FREE,18.0,월금,2,1,0,1,5,1+3+2+1
4654,122.51,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 UIC1805-01-00,STA2102-05-00 SED2104-01-00,ME FREE,18.0,월금,2,1,0,2,5,1+2+1+1
4655,122.51,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 UIC1806-01-00,STA2102-05-00 SED2104-01-00,ME FREE,18.0,월금,2,1,0,2,5,1+2+1+1
4656,122.51,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC1805-01-00,STA2102-05-00 ATM2112-01-00,ME FREE,18.0,월금,2,1,0,1,5,1+3+2+1
4657,122.51,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC1806-01-00,STA2102-05-00 ATM2112-01-00,ME FREE,18.0,월금,2,1,0,1,5,1+3+2+1
4658,122.51,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC1805-01-00,STA2102-05-00 ATM2112-01-00,ME FREE,18.0,월금,2,1,0,1,5,1+3+2+1
4659,122.51,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC1806-01-00,STA2102-05-00 ATM2112-01-00,ME FREE,18.0,월금,2,1,0,1,5,1+3+2+1
4660,122.51,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC2151-05-00,QRM2004-01-00 CTM1001-02-00,ME FREE,18.0,월금,1,2,0,1,4+5,1+1+1
4661,122.51,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1501-04-00 UIC2151-14-00,STA2102-05-00 STP2004-01-00,ME FREE,18.0,월금,1,1,0,1,5,1+3+1
4662,122.485,Lang,-,QRM1001-01-00 UIC1561-01-00 ASP2022-01-00 UIC2151-12-00,STA2102-05-00 YCE1253-01-00,ME FREE,18.0,월금,1,0,0,0,4+4,2
4663,122.485,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 ASP2022-01-00 UIC2151-05-00,STA2102-05-00 YCE1253-01-00,ME FREE,18.0,월금,1,1,0,0,4+6,2
4664,122.485,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 ASP2022-01-00 UIC2151-05-00,STA2102-05-00 MAT1011-02-00,ME FREE,18.0,월금,1,1,0,0,4+6,2
4665,122.474,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1501-02-00 UIC1751-01-00,STA2102-05-00 QRM2102-01-00,ME ME,18.0,,0,1,0,0,5,2+1
4666,122.474,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1351-02-00 UIC2151-04-00,STA2102-05-00 QRM2102-01-00,ME ME,18.0,,0,1,0,0,5,2+1
4667,122.474,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1351-02-00 UIC2151-10-00,STA2102-05-00 QRM2102-01-00,ME ME,18.0,,0,1,0,0,5,2+1
4668,122.474,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1501-01-00 UIC2151-04-00,STA2102-05-00 QRM2102-01-00,ME ME,18.0,,0,1,0,0,5,2+1
4669,122.474,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1501-01-00 UIC2151-10-00,STA2102-05-00 QRM2102-01-00,ME ME,18.0,,0,1,0,0,5,2+1
4670,122.474,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-03-00 UIC1751-01-00,STA2102-05-00 QRM2102-01-00,ME ME,18.0,,0,1,0,0,5,2+1
4671,122.449,SciRD,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC1806-01-00,QRM2004-01-00 QRM2102-01-00,ME ME,18.0,월수,1,1,0,1,6,1+1
4672,122.449,SciRD,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC1806-01-00,QRM2004-01-00 QRM2102-01-00,ME ME,18.0,월수,1,1,0,1,6,1+1
4673,122.449,SciRD,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC1805-01-00,QRM2004-01-00 QRM2102-01-00,ME ME,18.0,월수,1,1,0,1,6,1+1
4674,122.449,SciRD,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC1805-01-00,QRM2004-01-00 QRM2102-01-00,ME ME,18.0,월수,1,1,0,1,6,1+1
4675,122.435,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 YCF1301-07-00,STA2102-05-00 STA1002-04-00,ME FREE,18.0,월금,2,0,0,1,4,4+1+1
4676,122.428,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 YCF1451-03-00,STA2102-05-00 YCG1804-01-00,ME FREE,18.0,금,0,0,0,1,,2+1+1
4677,122.428,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 YCF1451-03-00,STA2102-05-00 YCG1853-01-00,ME FREE,18.0,금,0,0,0,1,,2+1+1
4678,122.428,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 YCF1451-03-00,STA2102-05-00 YCK1998-03-00,ME FREE,18.0,금,0,0,0,1,,2+1+1
4679,122.428,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 YCF1451-03-00,STA2102-05-00 YCE1253-01-00,ME FREE,18.0,금,0,0,0,1,,2+1+1
4680,122.385,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 UIC1806-01-00,STA2102-05-00 MAT1011-02-00,ME FREE,18.0,월금,2,1,0,0,4+5,2
4681,122.385,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 UIC1805-01-00,STA2102-05-00 MAT1011-02-00,ME FREE,18.0,월금,2,1,0,0,4+5,2
4682,122.385,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 UIC1806-01-00,STA2102-05-00 MAT1011-02-00,ME FREE,18.0,월금,2,1,0,0,4+5,2
4683,122.385,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 UIC1805-01-00,STA2102-05-00 MAT1011-02-00,ME FREE,18.0,월금,2,1,0,0,4+5,2
4684,122.373,-,-,QRM1001-01-00 UIC1561-01-00 ASP2033-01-00 UIC2151-12-00 UIC1806-01-00,STA2102-05-00,ME,18.0,월금,2,1,0,0,4+5,2
4685,122.373,-,-,QRM1001-01-00 UIC1561-01-00 ASP2033-01-00 UIC2151-12-00 UIC1806-01-00,STA2102-05-00,ME,18.0,월금,2,1,0,0,4+5,2
4686,122.373,-,-,QRM1001-01-00 UIC1561-01-00 ASP2033-01-00 UIC2151-12-00 UIC1805-01-00,STA2102-05-00,ME,18.0,월금,2,1,0,0,4+5,2
4687,122.373,-,-,QRM1001-01-00 UIC1561-01-00 ASP2033-01-00 UIC2151-12-00 UIC1805-01-00,STA2102-05-00,ME,18.0,월금,2,1,0,0,4+5,2
4688,122.36,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC2151-05-00,STA2102-05-00 MAT1011-02-00,ME FREE,18.0,월금,1,1,0,1,4+6,3
4689,122.36,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 ASP2022-01-00 UIC2151-05-00,STA2102-05-00 STA1002-04-00,ME FREE,18.0,월금,1,1,0,0,6,4+1
4690,122.357,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC2151-11-00,ECO1103-02-00 QRM2004-01-00,ME ME,18.0,금,1,0,0,1,4+4,2+1+3+1
4691,122.357,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC2151-11-00,ECO1103-02-00 QRM2004-01-00,ME ME,18.0,금,1,0,0,1,4+4,2+1+1+3
4692,122.349,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 YCF1351-03-00,STA2102-05-00 QRM2102-01-00,ME ME,18.0,월,0,1,0,1,5,3+2+1
4693,122.335,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC2151-05-00,QRM2004-01-00 YCK1998-03-00,ME FREE,18.0,월금,1,2,0,1,5+5,1+1
4694,122.335,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC2151-05-00,STA2102-05-00 CTM1002-02-00,ME FREE,18.0,월금,1,2,0,1,5+5,1+1
4695,122.335,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC2151-05-00,QRM2004-01-00 YCG1853-01-00,ME FREE,18.0,월수금,1,2,0,1,5+5,1+1
4696,122.335,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC2151-05-00,QRM2004-01-00 YCG1804-01-00,ME FREE,18.0,월수금,1,2,0,1,5+5,1+1
4697,122.314,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 YCF1601-02-00,STA2102-05-00 YCH1202-01-00,ME FREE,18.0,월금,1,1,0,2,5,1+3+1
4698,122.31,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 YCF1301-07-00,STA2102-05-00 SED2104-01-00,ME FREE,18.0,월금,3,0,0,2,,2+1+1+1
4699,122.31,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 YCF1301-07-00,STA2102-05-00 YCB1101-43-00,ME FREE,18.0,월금,3,0,0,1,,3+2+1+1
4700,122.31,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 YCF1301-07-00,STA2102-05-00 ATM2112-01-00,ME FREE,18.0,월금,3,0,0,1,,3+2+1+1
4701,122.303,Lang,-,QRM1001-01-00 UIC1561-01-00 UIC1551-03-00 UIC2151-14-00,STA2102-05-00 SED2104-01-00,ME FREE,18.0,금,0,0,0,3,,2+1+1+1
4702,122.303,Lang,-,QRM1001-01-00 UIC1561-01-00 UIC1501-02-00 UIC2151-14-00,STA2102-05-00 SED2104-01-00,ME FREE,18.0,금,0,0,0,3,,2+1+1+1
4703,122.282,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1501-02-00 UIC2151-14-00,ECO1103-02-00 QRM2004-01-00,ME ME,18.0,금,1,0,0,1,4+6,2+1+1+2
4704,122.282,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC2151-11-00,QRM2004-01-00 QRM2001-01-00,ME ME,18.0,금,1,1,0,1,4+6,1+1
4705,122.282,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-03-00 UIC2151-14-00,ECO1103-02-00 QRM2004-01-00,ME ME,18.0,금,1,0,0,1,4+6,2+1+1+2
4706,122.277,LHP,-,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 YCF1351-04-00,QRM2002-01-00 YCK1998-03-00,ME FREE,18.0,월화,2,0,0,0,,1+1+1
4707,122.277,LHP,-,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 YCF1351-04-00,QRM2002-01-00 YCG1853-01-00,ME FREE,18.0,월화,2,0,0,0,,1+1+1
4708,122.277,LHP,-,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 YCF1351-04-00,QRM2002-01-00 YCG1804-01-00,ME FREE,18.0,월화,2,0,0,0,,1+1+1
4709,122.277,LHP,-,QRM1001-01-00 UIC1561-01-00 UIC1751-01-00 YCF1351-04-00,STA2102-05-00 SED2104-01-00,ME FREE,18.0,월화,0,1,0,2,4,1+1+1
4710,122.277,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1501-01-00 YCF1351-04-00,STA2102-05-00 SED2104-01-00,ME FREE,18.0,월화,0,1,0,2,4,1+1+1
4711,122.277,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1401-03-00 YCF1351-03-00,STA2102-05-00 SED2104-01-00,ME FREE,18.0,월화,0,1,0,2,4,1+1+1
4712,122.277,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1351-02-00 YCF1351-04-00,STA2102-05-00 SED2104-01-00,ME FREE,18.0,월화,0,1,0,2,4,1+1+1
4713,122.274,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 YCF1351-04-00,QRM2004-01-00 STA2102-05-00,ME ME,18.0,월,1,1,0,0,4,1
4714,122.26,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1806-01-00,STA2102-05-00 STP2004-01-00,ME FREE,18.0,월금,1,1,0,1,5,4+1
4715,122.26,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1806-01-00,STA2102-05-00 STP2004-01-00,ME FREE,18.0,월금,1,1,0,1,5,4+1
4716,122.26,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1805-01-00,STA2102-05-00 STP2004-01-00,ME FREE,18.0,월금,1,1,0,1,5,4+1
4717,122.26,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1805-01-00,STA2102-05-00 STP2004-01-00,ME FREE,18.0,월금,1,1,0,1,5,4+1
4718,122.26,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 ASP2022-01-00 UIC2151-12-00,QRM2004-01-00 STA1002-04-00,ME FREE,18.0,월금,1,0,0,0,5+4+4,1+2
4719,122.253,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 YCF1451-03-00,STA2102-05-00 YCG1853-01-00,ME FREE,18.0,금,0,0,0,1,,2+4+1
4720,122.253,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 YCF1451-03-00,STA2102-05-00 YCG1804-01-00,ME FREE,18.0,금,0,0,0,1,,2+4+1
4721,122.253,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 YCF1451-03-00,STA2102-05-00 YCK1998-03-00,ME FREE,18.0,금,0,0,0,1,,2+4+1
4722,122.236,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1501-02-00 UIC2151-14-00,STA2102-05-00 UCB1103-02-00,ME FREE,18.0,금,0,0,0,3,4,2+3+1+2
4723,122.236,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-03-00 UIC2151-14-00,STA2102-05-00 UCB1103-02-00,ME FREE,18.0,금,0,0,0,3,4,2+3+1+2
4724,122.235,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC2151-12-00,STA2102-05-00 FNS1001-01-00,ME FREE,18.0,월금,2,1,0,1,6,3+2+1
4725,122.223,-,-,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC2151-05-00 YCF1607-02-00,STA2102-05-00,ME,18.0,월금,2,1,0,1,6,3+1
4726,122.199,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 YCF1351-03-00,QRM2004-01-00 STA2102-05-00,ME ME,18.0,월,0,1,0,1,7,2
4727,122.185,Lang,-,QRM1001-01-00 UIC1561-01-00 ASP2033-01-00 UIC2151-12-00,STA2102-05-00 UCK1130-02-00,ME FREE,18.0,월금,1,0,0,0,5,2+2
4728,122.185,Lang,-,QRM1001-01-00 UIC1561-01-00 ASP2033-01-00 UIC2151-12-00,STA2102-05-00 YCB1101-22-00,ME FREE,18.0,월금,1,0,0,0,5,2+2
4729,122.173,-,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 ASP2022-01-00 UIC2151-12-00 YCF1601-02-00,STA2102-05-00,ME,18.0,월금,2,1,0,0,6,4+2
4730,122.17,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 YCF1351-03-00,STA2102-05-00 STA1002-04-00,ME FREE,18.0,월,0,0,0,1,,3+1+1
4731,122.17,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC1751-01-00,STA2102-05-00 EDU2002-01-00,ME FREE,18.0,월,0,0,0,1,,3+2+1+1
4732,122.17,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC1751-01-00,STA2102-05-00 CTM2009-01-00,ME FREE,18.0,월,0,0,0,1,,3+2+1+1
4733,122.16,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC1805-01-00,QRM2004-01-00 YCG1853-01-00,ME FREE,18.0,월수금,1,1,0,1,6,2+1
